time,signal
3.1,-0.7999999999999998
3.101,-0.798
3.102,-0.7960000000000003
3.103,-0.7939999999999996
3.104,-0.7919999999999998
3.105,-0.79
3.106,-0.7880000000000003
3.107,-0.7859999999999996
3.108,-0.7839999999999998
3.109,-0.782
3.11,-0.7800000000000002
3.111,-0.7779999999999996
3.112,-0.7759999999999998
3.113,-0.774
3.114,-0.7720000000000002
3.115,-0.7699999999999996
3.116,-0.7679999999999998
3.117,-0.766
3.118,-0.7640000000000002
3.119,-0.7619999999999996
3.12,-0.7599999999999998
3.121,-0.758
3.122,-0.7560000000000002
3.123,-0.7539999999999996
3.124,-0.7519999999999998
3.125,-0.75
3.126,-0.7480000000000002
3.1270000000000002,-0.7459999999999996
3.128,-0.7439999999999998
3.129,-0.742
3.13,-0.7400000000000002
3.1310000000000002,-0.7379999999999995
3.132,-0.7359999999999998
3.133,-0.734
3.134,-0.7320000000000002
3.1350000000000002,-0.7299999999999995
3.136,-0.7279999999999998
3.137,-0.726
3.138,-0.7240000000000002
3.1390000000000002,-0.7219999999999995
3.14,-0.7199999999999998
3.141,-0.718
3.142,-0.7160000000000002
3.1430000000000002,-0.7139999999999995
3.144,-0.7119999999999997
3.145,-0.71
3.146,-0.7080000000000002
3.1470000000000002,-0.7059999999999995
3.148,-0.7039999999999997
3.149,-0.702
3.15,-0.7000000000000002
3.1510000000000002,-0.6979999999999995
3.152,-0.6959999999999997
3.153,-0.694
3.154,-0.6920000000000002
3.1550000000000002,-0.6899999999999995
3.156,-0.6879999999999997
3.157,-0.6859999999999999
3.158,-0.6840000000000002
3.1590000000000003,-0.6819999999999995
3.16,-0.6799999999999997
3.161,-0.6779999999999999
3.162,-0.6760000000000002
3.1630000000000003,-0.6739999999999995
3.164,-0.6719999999999997
3.165,-0.6699999999999999
3.166,-0.6680000000000001
3.1670000000000003,-0.6659999999999995
3.168,-0.6639999999999997
3.169,-0.6619999999999999
3.17,-0.6600000000000001
3.1710000000000003,-0.6579999999999995
3.172,-0.6559999999999997
3.173,-0.6539999999999999
3.174,-0.6520000000000001
3.1750000000000003,-0.6499999999999995
3.176,-0.6479999999999997
3.177,-0.6459999999999999
3.178,-0.6440000000000001
3.1790000000000003,-0.6419999999999995
3.18,-0.6399999999999997
3.181,-0.6379999999999999
3.182,-0.6360000000000001
3.1830000000000003,-0.6339999999999995
3.184,-0.6319999999999997
3.185,-0.6299999999999999
3.186,-0.6280000000000001
3.1870000000000003,-0.6259999999999994
3.188,-0.6239999999999997
3.189,-0.6219999999999999
3.19,-0.6200000000000001
3.1910000000000003,-0.6179999999999994
3.192,-0.6159999999999997
3.193,-0.6139999999999999
3.194,-0.6120000000000001
3.1950000000000003,-0.6099999999999994
3.196,-0.6079999999999997
3.197,-0.6059999999999999
3.198,-0.6040000000000001
3.1990000000000003,-0.6019999999999994
3.2,-0.5999999999999996
3.201,-0.5979999999999999
3.202,-0.5960000000000001
3.203,-0.5940000000000003
3.204,-0.5919999999999996
3.205,-0.5899999999999999
3.206,-0.5880000000000001
3.207,-0.5860000000000003
3.208,-0.5839999999999996
3.209,-0.5819999999999999
3.21,-0.5800000000000001
3.211,-0.5780000000000003
3.212,-0.5759999999999996
3.213,-0.5739999999999998
3.214,-0.5720000000000001
3.215,-0.5700000000000003
3.216,-0.5679999999999996
3.217,-0.5659999999999998
3.218,-0.5640000000000001
3.219,-0.5620000000000003
3.22,-0.5599999999999996
3.221,-0.5579999999999998
3.222,-0.556
3.223,-0.5540000000000003
3.224,-0.5519999999999996
3.225,-0.5499999999999998
3.226,-0.548
3.227,-0.5460000000000003
3.228,-0.5439999999999996
3.229,-0.5419999999999998
3.23,-0.54
3.231,-0.5380000000000003
3.232,-0.5359999999999996
3.233,-0.5339999999999998
3.234,-0.532
3.235,-0.5300000000000002
3.236,-0.5279999999999996
3.237,-0.5259999999999998
3.238,-0.524
3.239,-0.5220000000000002
3.24,-0.5199999999999996
3.241,-0.5179999999999998
3.242,-0.516
3.243,-0.5140000000000002
3.244,-0.5119999999999996
3.245,-0.5099999999999998
3.246,-0.508
3.247,-0.5060000000000002
3.248,-0.5039999999999996
3.249,-0.5019999999999998
3.25,-0.5
3.251,-0.4980000000000002
3.2520000000000002,-0.49599999999999955
3.253,-0.4939999999999998
3.254,-0.492
3.255,-0.4900000000000002
3.2560000000000002,-0.48799999999999955
3.257,-0.48599999999999977
3.258,-0.484
3.259,-0.4820000000000002
3.2600000000000002,-0.47999999999999954
3.261,-0.47799999999999976
3.262,-0.476
3.263,-0.4740000000000002
3.2640000000000002,-0.47199999999999953
3.265,-0.46999999999999975
3.266,-0.46799999999999997
3.267,-0.4660000000000002
3.2680000000000002,-0.4639999999999995
3.269,-0.46199999999999974
3.27,-0.45999999999999996
3.271,-0.4580000000000002
3.2720000000000002,-0.4559999999999995
3.273,-0.45399999999999974
3.274,-0.45199999999999996
3.275,-0.4500000000000002
3.2760000000000002,-0.4479999999999995
3.277,-0.44599999999999973
3.278,-0.44399999999999995
3.279,-0.44200000000000017
3.2800000000000002,-0.4399999999999995
3.281,-0.4379999999999997
3.282,-0.43599999999999994
3.283,-0.43400000000000016
3.2840000000000003,-0.4319999999999995
3.285,-0.4299999999999997
3.286,-0.42799999999999994
3.287,-0.42600000000000016
3.2880000000000003,-0.4239999999999995
3.289,-0.4219999999999997
3.29,-0.41999999999999993
3.291,-0.41800000000000015
3.2920000000000003,-0.4159999999999995
3.293,-0.4139999999999997
3.294,-0.4119999999999999
3.295,-0.41000000000000014
3.2960000000000003,-0.4079999999999995
3.297,-0.4059999999999997
3.298,-0.4039999999999999
3.299,-0.40200000000000014
3.3000000000000003,-0.39999999999999947
3.301,-0.3979999999999997
3.302,-0.3959999999999999
3.303,-0.39400000000000013
3.3040000000000003,-0.39199999999999946
3.305,-0.3899999999999997
3.306,-0.3879999999999999
3.307,-0.3860000000000001
3.3080000000000003,-0.38399999999999945
3.309,-0.3819999999999997
3.31,-0.3799999999999999
3.311,-0.3780000000000001
3.3120000000000003,-0.37599999999999945
3.313,-0.37399999999999967
3.314,-0.3719999999999999
3.315,-0.3700000000000001
3.3160000000000003,-0.36799999999999944
3.317,-0.36599999999999966
3.318,-0.3639999999999999
3.319,-0.3620000000000001
3.3200000000000003,-0.35999999999999943
3.321,-0.35799999999999965
3.322,-0.35599999999999987
3.323,-0.3540000000000001
3.3240000000000003,-0.3519999999999994
3.325,-0.34999999999999964
3.326,-0.34799999999999986
3.327,-0.3460000000000001
3.3280000000000003,-0.3439999999999994
3.329,-0.34199999999999964
3.33,-0.33999999999999986
3.331,-0.3380000000000001
3.332,-0.3360000000000003
3.333,-0.33399999999999963
3.334,-0.33199999999999985
3.335,-0.33000000000000007
3.336,-0.3280000000000003
3.337,-0.3259999999999996
3.338,-0.32399999999999984
3.339,-0.32200000000000006
3.34,-0.3200000000000003
3.341,-0.3179999999999996
3.342,-0.31599999999999984
3.343,-0.31400000000000006
3.344,-0.3120000000000003
3.345,-0.3099999999999996
3.346,-0.30799999999999983
3.347,-0.30600000000000005
3.348,-0.30400000000000027
3.349,-0.3019999999999996
3.35,-0.2999999999999998
3.351,-0.29800000000000004
3.352,-0.29600000000000026
3.353,-0.2939999999999996
3.354,-0.2919999999999998
3.355,-0.29000000000000004
3.356,-0.28800000000000026
3.357,-0.2859999999999996
3.358,-0.2839999999999998
3.359,-0.28200000000000003
3.36,-0.28000000000000025
3.361,-0.2779999999999996
3.362,-0.2759999999999998
3.363,-0.274
3.364,-0.27200000000000024
3.365,-0.2699999999999996
3.366,-0.2679999999999998
3.367,-0.266
3.368,-0.26400000000000023
3.369,-0.26199999999999957
3.37,-0.2599999999999998
3.371,-0.258
3.372,-0.2560000000000002
3.373,-0.25399999999999956
3.374,-0.2519999999999998
3.375,-0.25
3.376,-0.24800000000000022
3.3770000000000002,-0.24599999999999955
3.378,-0.24399999999999977
3.379,-0.242
3.38,-0.2400000000000002
3.3810000000000002,-0.23799999999999955
3.382,-0.23599999999999977
3.383,-0.23399999999999999
3.384,-0.2320000000000002
3.3850000000000002,-0.22999999999999954
3.386,-0.22799999999999976
3.387,-0.22599999999999998
3.388,-0.2240000000000002
3.3890000000000002,-0.22199999999999953
3.39,-0.21999999999999975
3.391,-0.21799999999999997
3.392,-0.2160000000000002
3.3930000000000002,-0.21399999999999952
3.394,-0.21199999999999974
3.395,-0.20999999999999996
3.396,-0.20800000000000018
3.3970000000000002,-0.20599999999999952
3.398,-0.20399999999999974
3.399,-0.20199999999999996
3.4,-0.20000000000000018
3.4010000000000002,-0.1979999999999995
3.402,-0.19599999999999973
3.403,-0.19399999999999995
3.404,-0.19200000000000017
3.4050000000000002,-0.1899999999999995
3.406,-0.18799999999999972
3.407,-0.18599999999999994
3.408,-0.18400000000000016
3.4090000000000003,-0.1819999999999995
3.41,-0.17999999999999972
3.411,-0.17799999999999994
3.412,-0.17600000000000016
3.4130000000000003,-0.1739999999999995
3.414,-0.1719999999999997
3.415,-0.16999999999999993
3.416,-0.16800000000000015
3.4170000000000003,-0.16599999999999948
3.418,-0.1639999999999997
3.419,-0.16199999999999992
3.42,-0.16000000000000014
3.4210000000000003,-0.15799999999999947
3.422,-0.1559999999999997
3.423,-0.15399999999999991
3.424,-0.15200000000000014
3.4250000000000003,-0.14999999999999947
3.426,-0.1479999999999997
3.427,-0.1459999999999999
3.428,-0.14400000000000013
3.4290000000000003,-0.14199999999999946
3.43,-0.13999999999999968
3.431,-0.1379999999999999
3.432,-0.13600000000000012
3.4330000000000003,-0.13399999999999945
3.434,-0.13199999999999967
3.435,-0.1299999999999999
3.436,-0.1280000000000001
3.4370000000000003,-0.12599999999999945
3.438,-0.12399999999999967
3.439,-0.12199999999999989
3.44,-0.1200000000000001
3.4410000000000003,-0.11799999999999944
3.442,-0.11599999999999966
3.443,-0.11399999999999988
3.444,-0.1120000000000001
3.4450000000000003,-0.10999999999999943
3.446,-0.10799999999999965
3.447,-0.10599999999999987
3.448,-0.10400000000000009
3.4490000000000003,-0.10199999999999942
3.45,-0.09999999999999964
3.451,-0.09799999999999986
3.452,-0.09600000000000009
3.4530000000000003,-0.09399999999999942
3.454,-0.09199999999999964
3.455,-0.08999999999999986
3.456,-0.08800000000000008
3.457,-0.0860000000000003
3.458,-0.08399999999999963
3.459,-0.08199999999999985
3.46,-0.08000000000000007
3.461,-0.07800000000000029
3.462,-0.07599999999999962
3.463,-0.07399999999999984
3.464,-0.07200000000000006
3.465,-0.07000000000000028
3.466,-0.06799999999999962
3.467,-0.06599999999999984
3.468,-0.06400000000000006
3.469,-0.06200000000000028
3.47,-0.05999999999999961
3.471,-0.05799999999999983
3.472,-0.05600000000000005
3.473,-0.05400000000000027
3.474,-0.0519999999999996
3.475,-0.04999999999999982
3.476,-0.04800000000000004
3.477,-0.04600000000000026
3.478,-0.043999999999999595
3.479,-0.041999999999999815
3.48,-0.040000000000000036
3.481,-0.038000000000000256
3.482,-0.03599999999999959
3.483,-0.03399999999999981
3.484,-0.03200000000000003
3.485,-0.03000000000000025
3.486,-0.02799999999999958
3.487,-0.0259999999999998
3.488,-0.02400000000000002
3.489,-0.02200000000000024
3.49,-0.019999999999999574
3.491,-0.017999999999999794
3.492,-0.016000000000000014
3.493,-0.014000000000000234
3.494,-0.011999999999999567
3.495,-0.009999999999999787
3.496,-0.008000000000000007
3.497,-0.006000000000000227
3.498,-0.0039999999999995595
3.499,-0.0019999999999997797
3.5,0.0
3.501,-0.0019999999999997797
3.5020000000000002,-0.004000000000000448
3.503,-0.006000000000000227
3.504,-0.008000000000000007
3.505,-0.009999999999999787
3.5060000000000002,-0.012000000000000455
3.507,-0.014000000000000234
3.508,-0.016000000000000014
3.509,-0.017999999999999794
3.5100000000000002,-0.020000000000000462
3.511,-0.02200000000000024
3.512,-0.02400000000000002
3.513,-0.0259999999999998
3.5140000000000002,-0.02800000000000047
3.515,-0.03000000000000025
3.516,-0.03200000000000003
3.517,-0.03399999999999981
3.5180000000000002,-0.036000000000000476
3.519,-0.038000000000000256
3.52,-0.040000000000000036
3.521,-0.041999999999999815
3.5220000000000002,-0.04400000000000048
3.523,-0.04600000000000026
3.524,-0.04800000000000004
3.525,-0.04999999999999982
3.5260000000000002,-0.05200000000000049
3.527,-0.05400000000000027
3.528,-0.05600000000000005
3.529,-0.05799999999999983
3.5300000000000002,-0.0600000000000005
3.531,-0.06200000000000028
3.532,-0.06400000000000006
3.533,-0.06599999999999984
3.5340000000000003,-0.0680000000000005
3.535,-0.07000000000000028
3.536,-0.07200000000000006
3.537,-0.07399999999999984
3.5380000000000003,-0.07600000000000051
3.539,-0.07800000000000029
3.54,-0.08000000000000007
3.541,-0.08199999999999985
3.5420000000000003,-0.08400000000000052
3.543,-0.0860000000000003
3.544,-0.08800000000000008
3.545,-0.08999999999999986
3.5460000000000003,-0.09200000000000053
3.547,-0.0940000000000003
3.548,-0.09600000000000009
3.549,-0.09799999999999986
3.5500000000000003,-0.10000000000000053
3.551,-0.10200000000000031
3.552,-0.10400000000000009
3.553,-0.10599999999999987
3.5540000000000003,-0.10800000000000054
3.555,-0.11000000000000032
3.556,-0.1120000000000001
3.557,-0.11399999999999988
3.5580000000000003,-0.11600000000000055
3.559,-0.11800000000000033
3.56,-0.1200000000000001
3.561,-0.12199999999999989
3.5620000000000003,-0.12400000000000055
3.563,-0.12600000000000033
3.564,-0.1280000000000001
3.565,-0.1299999999999999
3.5660000000000003,-0.13200000000000056
3.567,-0.13400000000000034
3.568,-0.13600000000000012
3.569,-0.1379999999999999
3.5700000000000003,-0.14000000000000057
3.571,-0.14200000000000035
3.572,-0.14400000000000013
3.573,-0.1459999999999999
3.5740000000000003,-0.14800000000000058
3.575,-0.15000000000000036
3.576,-0.15200000000000014
3.577,-0.15399999999999991
3.5780000000000003,-0.15600000000000058
3.579,-0.15800000000000036
3.58,-0.16000000000000014
3.581,-0.16199999999999992
3.5820000000000003,-0.1640000000000006
3.583,-0.16600000000000037
3.584,-0.16800000000000015
3.585,-0.16999999999999993
3.586,-0.1719999999999997
3.587,-0.17400000000000038
3.588,-0.17600000000000016
3.589,-0.17799999999999994
3.59,-0.17999999999999972
3.591,-0.18200000000000038
3.592,-0.18400000000000016
3.593,-0.18599999999999994
3.594,-0.18799999999999972
3.595,-0.1900000000000004
3.596,-0.19200000000000017
3.597,-0.19399999999999995
3.598,-0.19599999999999973
3.599,-0.1980000000000004
3.6,-0.20000000000000018
3.601,-0.20199999999999996
3.602,-0.20399999999999974
3.603,-0.2060000000000004
3.604,-0.20800000000000018
3.605,-0.20999999999999996
3.606,-0.21199999999999974
3.607,-0.2140000000000004
3.608,-0.2160000000000002
3.609,-0.21799999999999997
3.61,-0.21999999999999975
3.611,-0.22200000000000042
3.612,-0.2240000000000002
3.613,-0.22599999999999998
3.614,-0.22799999999999976
3.615,-0.23000000000000043
3.616,-0.2320000000000002
3.617,-0.23399999999999999
3.618,-0.23599999999999977
3.619,-0.23800000000000043
3.62,-0.2400000000000002
3.621,-0.242
3.622,-0.24399999999999977
3.623,-0.24600000000000044
3.624,-0.24800000000000022
3.625,-0.25
3.626,-0.2519999999999998
3.6270000000000002,-0.25400000000000045
3.628,-0.2560000000000002
3.629,-0.258
3.63,-0.2599999999999998
3.6310000000000002,-0.26200000000000045
3.632,-0.26400000000000023
3.633,-0.266
3.634,-0.2679999999999998
3.6350000000000002,-0.27000000000000046
3.636,-0.27200000000000024
3.637,-0.274
3.638,-0.2759999999999998
3.6390000000000002,-0.27800000000000047
3.64,-0.28000000000000025
3.641,-0.28200000000000003
3.642,-0.2839999999999998
3.6430000000000002,-0.2860000000000005
3.644,-0.28800000000000026
3.645,-0.29000000000000004
3.646,-0.2919999999999998
3.6470000000000002,-0.2940000000000005
3.648,-0.29600000000000026
3.649,-0.29800000000000004
3.65,-0.2999999999999998
3.6510000000000002,-0.3020000000000005
3.652,-0.30400000000000027
3.653,-0.30600000000000005
3.654,-0.30799999999999983
3.6550000000000002,-0.3100000000000005
3.656,-0.3120000000000003
3.657,-0.31400000000000006
3.658,-0.31599999999999984
3.6590000000000003,-0.3180000000000005
3.66,-0.3200000000000003
3.661,-0.32200000000000006
3.662,-0.32399999999999984
3.6630000000000003,-0.3260000000000005
3.664,-0.3280000000000003
3.665,-0.33000000000000007
3.666,-0.33199999999999985
3.6670000000000003,-0.3340000000000005
3.668,-0.3360000000000003
3.669,-0.3380000000000001
3.67,-0.33999999999999986
3.6710000000000003,-0.3420000000000005
3.672,-0.3440000000000003
3.673,-0.3460000000000001
3.674,-0.34799999999999986
3.6750000000000003,-0.35000000000000053
3.676,-0.3520000000000003
3.677,-0.3540000000000001
3.678,-0.35599999999999987
3.6790000000000003,-0.35800000000000054
3.68,-0.3600000000000003
3.681,-0.3620000000000001
3.682,-0.3639999999999999
3.6830000000000003,-0.36600000000000055
3.684,-0.3680000000000003
3.685,-0.3700000000000001
3.686,-0.3719999999999999
3.6870000000000003,-0.37400000000000055
3.688,-0.37600000000000033
3.689,-0.3780000000000001
3.69,-0.3799999999999999
3.6910000000000003,-0.38200000000000056
3.692,-0.38400000000000034
3.693,-0.3860000000000001
3.694,-0.3879999999999999
3.6950000000000003,-0.39000000000000057
3.696,-0.39200000000000035
3.697,-0.39400000000000013
3.698,-0.3959999999999999
3.6990000000000003,-0.3980000000000006
3.7,-0.40000000000000036
3.701,-0.40200000000000014
3.702,-0.4039999999999999
3.7030000000000003,-0.4060000000000006
3.704,-0.40800000000000036
3.705,-0.41000000000000014
3.706,-0.4119999999999999
3.7070000000000003,-0.4140000000000006
3.708,-0.41600000000000037
3.709,-0.41800000000000015
3.71,-0.41999999999999993
3.7110000000000003,-0.4220000000000006
3.712,-0.4240000000000004
3.713,-0.42600000000000016
3.714,-0.42799999999999994
3.715,-0.4299999999999997
3.716,-0.4320000000000004
3.717,-0.43400000000000016
3.718,-0.43599999999999994
3.719,-0.4379999999999997
3.72,-0.4400000000000004
3.721,-0.44200000000000017
3.722,-0.44399999999999995
3.723,-0.44599999999999973
3.724,-0.4480000000000004
3.725,-0.4500000000000002
3.726,-0.45199999999999996
3.727,-0.45399999999999974
3.728,-0.4560000000000004
3.729,-0.4580000000000002
3.73,-0.45999999999999996
3.731,-0.46199999999999974
3.732,-0.4640000000000004
3.733,-0.4660000000000002
3.734,-0.46799999999999997
3.735,-0.46999999999999975
3.736,-0.4720000000000004
3.737,-0.4740000000000002
3.738,-0.476
3.739,-0.47799999999999976
3.74,-0.4800000000000004
3.741,-0.4820000000000002
3.742,-0.484
3.743,-0.48599999999999977
3.744,-0.48800000000000043
3.745,-0.4900000000000002
3.746,-0.492
3.747,-0.4939999999999998
3.748,-0.49600000000000044
3.749,-0.4980000000000002
3.75,-0.5
3.751,-0.5019999999999998
3.7520000000000002,-0.5040000000000004
3.753,-0.5060000000000002
3.754,-0.508
3.755,-0.5099999999999998
3.7560000000000002,-0.5120000000000005
3.757,-0.5140000000000002
3.758,-0.516
3.759,-0.5179999999999998
3.7600000000000002,-0.5200000000000005
3.761,-0.5220000000000002
3.762,-0.524
3.763,-0.5259999999999998
3.7640000000000002,-0.5280000000000005
3.765,-0.5300000000000002
3.766,-0.532
3.767,-0.5339999999999998
3.7680000000000002,-0.5360000000000005
3.769,-0.5380000000000003
3.77,-0.54
3.771,-0.5419999999999998
3.7720000000000002,-0.5440000000000005
3.773,-0.5460000000000003
3.774,-0.548
3.775,-0.5499999999999998
3.7760000000000002,-0.5520000000000005
3.777,-0.5540000000000003
3.778,-0.556
3.779,-0.5579999999999998
3.7800000000000002,-0.5600000000000005
3.781,-0.5620000000000003
3.782,-0.5640000000000001
3.783,-0.5659999999999998
3.7840000000000003,-0.5680000000000005
3.785,-0.5700000000000003
3.786,-0.5720000000000001
3.787,-0.5739999999999998
3.7880000000000003,-0.5760000000000005
3.789,-0.5780000000000003
3.79,-0.5800000000000001
3.791,-0.5819999999999999
3.7920000000000003,-0.5840000000000005
3.793,-0.5860000000000003
3.794,-0.5880000000000001
3.795,-0.5899999999999999
3.7960000000000003,-0.5920000000000005
3.797,-0.5940000000000003
3.798,-0.5960000000000001
3.799,-0.5979999999999999
3.8000000000000003,-0.6000000000000005
3.801,-0.6020000000000003
3.802,-0.6040000000000001
3.803,-0.6059999999999999
3.8040000000000003,-0.6080000000000005
3.805,-0.6100000000000003
3.806,-0.6120000000000001
3.807,-0.6139999999999999
3.8080000000000003,-0.6160000000000005
3.809,-0.6180000000000003
3.81,-0.6200000000000001
3.811,-0.6219999999999999
3.8120000000000003,-0.6240000000000006
3.813,-0.6260000000000003
3.814,-0.6280000000000001
3.815,-0.6299999999999999
3.8160000000000003,-0.6320000000000006
3.817,-0.6340000000000003
3.818,-0.6360000000000001
3.819,-0.6379999999999999
3.8200000000000003,-0.6400000000000006
3.821,-0.6420000000000003
3.822,-0.6440000000000001
3.823,-0.6459999999999999
3.8240000000000003,-0.6480000000000006
3.825,-0.6500000000000004
3.826,-0.6520000000000001
3.827,-0.6539999999999999
3.8280000000000003,-0.6560000000000006
3.829,-0.6580000000000004
3.83,-0.6600000000000001
3.831,-0.6619999999999999
3.8320000000000003,-0.6640000000000006
3.833,-0.6660000000000004
3.834,-0.6680000000000001
3.835,-0.6699999999999999
3.8360000000000003,-0.6720000000000006
3.837,-0.6740000000000004
3.838,-0.6760000000000002
3.839,-0.6779999999999999
3.84,-0.6799999999999997
3.841,-0.6820000000000004
3.842,-0.6840000000000002
3.843,-0.6859999999999999
3.844,-0.6879999999999997
3.845,-0.6900000000000004
3.846,-0.6920000000000002
3.847,-0.694
3.848,-0.6959999999999997
3.849,-0.6980000000000004
3.85,-0.7000000000000002
3.851,-0.702
3.852,-0.7039999999999997
3.853,-0.7060000000000004
3.854,-0.7080000000000002
3.855,-0.71
3.856,-0.7119999999999997
3.857,-0.7140000000000004
3.858,-0.7160000000000002
3.859,-0.718
3.86,-0.7199999999999998
3.861,-0.7220000000000004
3.862,-0.7240000000000002
3.863,-0.726
3.864,-0.7279999999999998
3.865,-0.7300000000000004
3.866,-0.7320000000000002
3.867,-0.734
3.868,-0.7359999999999998
3.869,-0.7380000000000004
3.87,-0.7400000000000002
3.871,-0.742
3.872,-0.7439999999999998
3.873,-0.7460000000000004
3.874,-0.7480000000000002
3.875,-0.75
3.876,-0.7519999999999998
3.8770000000000002,-0.7540000000000004
3.878,-0.7560000000000002
3.879,-0.758
3.88,-0.7599999999999998
3.8810000000000002,-0.7620000000000005
3.882,-0.7640000000000002
3.883,-0.766
3.884,-0.7679999999999998
3.8850000000000002,-0.7700000000000005
3.886,-0.7720000000000002
3.887,-0.774
3.888,-0.7759999999999998
3.8890000000000002,-0.7780000000000005
3.89,-0.7800000000000002
3.891,-0.782
3.892,-0.7839999999999998
3.8930000000000002,-0.7860000000000005
3.894,-0.7880000000000003
3.895,-0.79
3.896,-0.7919999999999998
3.8970000000000002,-0.7940000000000005
3.898,-0.7960000000000003
3.899,-0.798
3.9,-0.7999999999999998
3.9010000000000002,-0.8020000000000005
3.902,-0.8040000000000003
3.903,-0.806
3.904,-0.8079999999999998
3.9050000000000002,-0.8100000000000005
3.906,-0.8120000000000003
3.907,-0.8140000000000001
3.908,-0.8159999999999998
3.9090000000000003,-0.8180000000000005
3.91,-0.8200000000000003
3.911,-0.8220000000000001
3.912,-0.8239999999999998
3.9130000000000003,-0.8260000000000005
3.914,-0.8280000000000003
3.915,-0.8300000000000001
3.916,-0.8319999999999999
3.9170000000000003,-0.8340000000000005
3.918,-0.8360000000000003
3.919,-0.8380000000000001
3.92,-0.8399999999999999
3.9210000000000003,-0.8420000000000005
3.922,-0.8440000000000003
3.923,-0.8460000000000001
3.924,-0.8479999999999999
3.9250000000000003,-0.8500000000000005
3.926,-0.8520000000000003
3.927,-0.8540000000000001
3.928,-0.8559999999999999
3.9290000000000003,-0.8580000000000005
3.93,-0.8600000000000003
3.931,-0.8620000000000001
3.932,-0.8639999999999999
3.9330000000000003,-0.8660000000000005
3.934,-0.8680000000000003
3.935,-0.8700000000000001
3.936,-0.8719999999999999
3.9370000000000003,-0.8740000000000006
3.938,-0.8760000000000003
3.939,-0.8780000000000001
3.94,-0.8799999999999999
3.9410000000000003,-0.8820000000000006
3.942,-0.8840000000000003
3.943,-0.8860000000000001
3.944,-0.8879999999999999
3.9450000000000003,-0.8900000000000006
3.946,-0.8920000000000003
3.947,-0.8940000000000001
3.948,-0.8959999999999999
3.9490000000000003,-0.8980000000000006
3.95,-0.9000000000000004
3.951,-0.9020000000000001
3.952,-0.9039999999999999
3.9530000000000003,-0.9060000000000006
3.954,-0.9080000000000004
3.955,-0.9100000000000001
3.956,-0.9119999999999999
3.9570000000000003,-0.9140000000000006
3.958,-0.9160000000000004
3.959,-0.9180000000000001
3.96,-0.9199999999999999
3.9610000000000003,-0.9220000000000006
3.962,-0.9240000000000004
3.963,-0.9260000000000002
3.964,-0.9279999999999999
3.9650000000000003,-0.9300000000000006
3.966,-0.9320000000000004
3.967,-0.9340000000000002
3.968,-0.9359999999999999
3.969,-0.9379999999999997
3.97,-0.9400000000000004
3.971,-0.9420000000000002
3.972,-0.944
3.973,-0.9459999999999997
3.974,-0.9480000000000004
3.975,-0.9500000000000002
3.976,-0.952
3.977,-0.9539999999999997
3.978,-0.9560000000000004
3.979,-0.9580000000000002
3.98,-0.96
3.981,-0.9619999999999997
3.982,-0.9640000000000004
3.983,-0.9660000000000002
3.984,-0.968
3.985,-0.9699999999999998
3.986,-0.9720000000000004
3.987,-0.9740000000000002
3.988,-0.976
3.989,-0.9779999999999998
3.99,-0.9800000000000004
3.991,-0.9820000000000002
3.992,-0.984
3.993,-0.9859999999999998
3.994,-0.9880000000000004
3.995,-0.9900000000000002
3.996,-0.992
3.997,-0.9939999999999998
3.998,-0.9960000000000004
3.999,-0.9980000000000002
4.0,-1.0
4.001,-0.9979999999999993
4.002,-0.9960000000000004
4.003,-0.9939999999999998
4.0040000000000004,-0.9919999999999991
4.005,-0.9900000000000002
4.006,-0.9879999999999995
4.007,-0.9860000000000007
4.008,-0.984
4.009,-0.9819999999999993
4.01,-0.9800000000000004
4.011,-0.9779999999999998
4.0120000000000005,-0.9759999999999991
4.013,-0.9740000000000002
4.014,-0.9719999999999995
4.015,-0.9700000000000006
4.016,-0.968
4.017,-0.9659999999999993
4.018,-0.9640000000000004
4.019,-0.9619999999999997
4.0200000000000005,-0.9599999999999991
4.021,-0.9580000000000002
4.022,-0.9559999999999995
4.023,-0.9540000000000006
4.024,-0.952
4.025,-0.9499999999999993
4.026,-0.9480000000000004
4.027,-0.9459999999999997
4.0280000000000005,-0.9439999999999991
4.029,-0.9420000000000002
4.03,-0.9399999999999995
4.031,-0.9380000000000006
4.032,-0.9359999999999999
4.033,-0.9339999999999993
4.034,-0.9320000000000004
4.035,-0.9299999999999997
4.0360000000000005,-0.927999999999999
4.037,-0.9260000000000002
4.038,-0.9239999999999995
4.039,-0.9220000000000006
4.04,-0.9199999999999999
4.041,-0.9179999999999993
4.042,-0.9160000000000004
4.043,-0.9139999999999997
4.0440000000000005,-0.911999999999999
4.045,-0.9100000000000001
4.046,-0.9079999999999995
4.047,-0.9060000000000006
4.048,-0.9039999999999999
4.049,-0.9019999999999992
4.05,-0.9000000000000004
4.051,-0.8979999999999997
4.0520000000000005,-0.895999999999999
4.053,-0.8940000000000001
4.054,-0.8919999999999995
4.055,-0.8900000000000006
4.056,-0.8879999999999999
4.057,-0.8859999999999992
4.058,-0.8840000000000003
4.059,-0.8819999999999997
4.0600000000000005,-0.879999999999999
4.061,-0.8780000000000001
4.062,-0.8759999999999994
4.063,-0.8740000000000006
4.064,-0.8719999999999999
4.065,-0.8699999999999992
4.066,-0.8680000000000003
4.067,-0.8659999999999997
4.0680000000000005,-0.863999999999999
4.069,-0.8620000000000001
